Request id,Pickup point,Driver id,Driver Assigned,Status,Request timestamp,Hours,Drop timestamp,Duration,Day of Week,Cateory
1830,City,102,Assigned,Trip Completed,2016-07-12 09:33:00,9:33,2016-07-12 10:43:00,69,Tuesday,Long
2274,City,102,Assigned,Trip Completed,2016-07-12 18:33:00,18:33,2016-07-12 19:22:00,48,Tuesday,Long
3224,Airport,102,Assigned,Trip Completed,2016-07-13 09:52:22,9:52,2016-07-13 10:28:33,36,Wednesday,Medium
5321,City,102,Assigned,Trip Completed,2016-07-14 22:09:50,22:09,2016-07-14 22:46:06,36,Thursday,Medium
5520,City,102,Assigned,Trip Completed,2016-07-15 05:17:46,5:17,2016-07-15 06:01:41,43,Friday,Medium
5842,City,102,Assigned,Trip Completed,2016-07-15 09:04:30,9:04,2016-07-15 09:53:01,48,Friday,Long
6429,Airport,102,Assigned,Trip Completed,2016-07-15 19:49:10,19:49,2016-07-15 20:34:01,44,Friday,Medium
6704,Airport,102,Assigned,Trip Completed,2016-07-15 22:58:01,22:58,2016-07-15 23:59:35,61,Friday,Long
2057,Airport,103,Assigned,Trip Completed,2016-07-12 15:02:00,15:02,2016-07-12 15:36:00,34,Tuesday,Medium
3723,Airport,103,Assigned,Trip Completed,2016-07-13 20:03:45,20:03,2016-07-13 20:57:08,53,Wednesday,Long
4492,City,103,Assigned,Trip Completed,2016-07-14 09:01:49,9:01,2016-07-14 10:05:11,63,Thursday,Long
5153,Airport,103,Assigned,Trip Completed,2016-07-14 20:29:19,20:29,2016-07-14 21:38:20,69,Thursday,Long
6531,City,103,Assigned,Trip Completed,2016-07-15 20:49:25,20:49,2016-07-15 21:27:36,38,Friday,Medium
521,City,104,Assigned,Trip Completed,2016-07-11 09:48:00,9:48,2016-07-11 10:55:00,66,Monday,Long
1850,City,104,Assigned,Trip Completed,2016-07-12 09:45:00,9:45,2016-07-12 10:20:00,34,Tuesday,Medium
2851,Airport,104,Assigned,Trip Completed,2016-07-13 05:31:53,5:31,2016-07-13 06:39:33,67,Wednesday,Long
5380,Airport,104,Assigned,Trip Completed,2016-07-14 23:50:28,23:50,2016-07-15 00:39:55,49,Thursday,Long
5917,Airport,104,Assigned,Trip Completed,2016-07-15 10:04:16,10:04,2016-07-15 10:54:15,49,Friday,Long
148,Airport,105,Assigned,Trip Completed,2016-07-11 05:36:00,5:36,2016-07-11 06:46:00,70,Monday,Long
1113,City,105,Assigned,Trip Completed,2016-07-11 20:18:00,20:18,2016-07-11 20:55:00,37,Monday,Medium
1758,Airport,105,Assigned,Trip Completed,2016-07-12 08:44:00,8:44,2016-07-12 09:19:00,34,Tuesday,Medium
2395,Airport,105,Assigned,Trip Completed,2016-07-12 19:55:00,19:55,2016-07-12 20:50:00,55,Tuesday,Long
2708,Airport,105,Assigned,Trip Completed,2016-07-13 01:22:32,1:22,2016-07-13 02:35:10,72,Wednesday,Long
2995,City,105,Assigned,Trip Completed,2016-07-13 07:07:32,7:07,2016-07-13 08:08:45,61,Wednesday,Long
3993,City,105,Assigned,Trip Completed,2016-07-13 23:31:47,23:31,2016-07-14 00:14:14,42,Wednesday,Medium
4724,City,105,Assigned,Trip Completed,2016-07-14 13:52:36,13:52,2016-07-14 14:29:40,37,Thursday,Medium
5144,Airport,105,Assigned,Trip Completed,2016-07-14 20:21:02,20:21,2016-07-14 21:16:51,55,Thursday,Long
5572,City,105,Assigned,Trip Completed,2016-07-15 05:46:37,5:46,2016-07-15 06:40:01,53,Friday,Long
5740,Airport,105,Assigned,Trip Completed,2016-07-15 07:50:35,7:50,2016-07-15 08:58:39,68,Friday,Long
5938,City,105,Assigned,Trip Completed,2016-07-15 10:16:24,10:16,2016-07-15 11:06:42,50,Friday,Long
6299,City,105,Assigned,Trip Completed,2016-07-15 18:25:54,18:25,2016-07-15 19:07:36,41,Friday,Medium
6695,Airport,105,Assigned,Trip Completed,2016-07-15 22:45:03,22:45,2016-07-16 00:02:06,77,Friday,Long
507,Airport,106,Assigned,Trip Completed,2016-07-11 09:40:00,9:40,2016-07-11 10:38:00,58,Monday,Long
1135,Airport,106,Assigned,Trip Completed,2016-07-11 20:37:00,20:37,2016-07-11 21:29:00,52,Monday,Long
1479,City,106,Assigned,Trip Completed,2016-07-12 05:16:00,5:16,2016-07-12 05:58:00,42,Tuesday,Medium
3275,City,106,Assigned,Trip Completed,2016-07-13 10:39:32,10:39,2016-07-13 11:39:21,59,Wednesday,Long
4078,City,106,Assigned,Trip Completed,2016-07-14 02:10:33,2:10,2016-07-14 03:05:32,54,Thursday,Long
4176,Airport,106,Assigned,Trip Completed,2016-07-14 05:18:01,5:18,2016-07-14 06:01:38,43,Thursday,Medium
4776,City,106,Assigned,Trip Completed,2016-07-14 16:16:30,16:16,2016-07-14 17:31:10,74,Thursday,Long
4899,Airport,106,Assigned,Trip Completed,2016-07-14 18:02:51,18:02,2016-07-14 19:01:55,59,Thursday,Long
35,City,107,Assigned,Trip Completed,2016-07-11 02:36:00,2:36,2016-07-11 03:03:00,27,Monday,Medium
161,Airport,107,Assigned,Trip Completed,2016-07-11 05:36:00,5:36,2016-07-11 06:10:00,34,Monday,Medium
831,Airport,107,Assigned,Trip Completed,2016-07-11 17:30:00,17:30,2016-07-11 18:19:00,49,Monday,Long
1080,Airport,107,Assigned,Trip Completed,2016-07-11 19:59:00,19:59,2016-07-11 20:38:00,39,Monday,Medium
2496,City,107,Assigned,Trip Completed,2016-07-12 20:53:00,20:53,2016-07-12 21:33:00,40,Tuesday,Medium
3141,City,107,Assigned,Trip Completed,2016-07-13 08:58:47,8:58,2016-07-13 09:28:32,29,Wednesday,Medium
3297,City,107,Assigned,Trip Completed,2016-07-13 11:37:32,11:37,2016-07-13 12:14:07,36,Wednesday,Medium
3602,Airport,107,Assigned,Trip Completed,2016-07-13 18:40:02,18:40,2016-07-13 19:13:36,33,Wednesday,Medium
4150,City,107,Assigned,Trip Completed,2016-07-14 04:51:03,4:51,2016-07-14 05:50:07,59,Thursday,Long
4361,City,107,Assigned,Trip Completed,2016-07-14 07:29:29,7:29,2016-07-14 08:28:35,59,Thursday,Long
4642,City,107,Assigned,Trip Completed,2016-07-14 11:44:26,11:44,2016-07-14 12:41:11,56,Thursday,Long
4752,City,107,Assigned,Trip Completed,2016-07-14 15:19:35,15:19,2016-07-14 16:11:37,52,Thursday,Long
4849,City,107,Assigned,Trip Completed,2016-07-14 17:39:27,17:39,2016-07-14 18:44:26,64,Thursday,Long
6199,City,107,Assigned,Trip Completed,2016-07-15 17:25:23,17:25,2016-07-15 18:19:03,53,Friday,Long
241,City,108,Assigned,Trip Completed,2016-07-11 06:31:00,6:31,2016-07-11 07:17:00,46,Monday,Long
1339,Airport,108,Assigned,Trip Completed,2016-07-11 23:25:00,23:25,2016-07-12 00:32:00,66,Monday,Long
1454,City,108,Assigned,Trip Completed,2016-07-12 04:54:00,4:54,2016-07-12 06:07:00,72,Tuesday,Long
4342,City,108,Assigned,Trip Completed,2016-07-14 07:17:09,7:17,2016-07-14 08:15:45,58,Thursday,Long
6766,City,108,Assigned,Trip Completed,2016-07-15 00:06:56,0:06,2016-07-15 01:10:34,63,Friday,Long
6213,City,108,Assigned,Trip Completed,2016-07-15 17:30:09,17:30,2016-07-15 18:32:51,62,Friday,Long
41,City,109,Assigned,Trip Completed,2016-07-11 02:47:00,2:47,2016-07-11 03:23:00,36,Monday,Medium
279,Airport,109,Assigned,Trip Completed,2016-07-11 06:58:00,6:58,2016-07-11 07:47:00,49,Monday,Long
952,City,109,Assigned,Trip Completed,2016-07-11 18:39:00,18:39,2016-07-11 19:19:00,39,Monday,Medium
1200,Airport,109,Assigned,Trip Completed,2016-07-11 21:13:00,21:13,2016-07-11 22:29:00,75,Monday,Long
1775,City,109,Assigned,Trip Completed,2016-07-12 08:57:00,8:57,2016-07-12 09:52:00,55,Tuesday,Long
1953,Airport,109,Assigned,Trip Completed,2016-07-12 11:38:00,11:38,2016-07-12 12:41:00,62,Tuesday,Long
3270,City,109,Assigned,Trip Completed,2016-07-13 10:28:01,10:28,2016-07-13 11:04:59,36,Wednesday,Medium
3497,Airport,109,Assigned,Trip Completed,2016-07-13 17:32:20,17:32,2016-07-13 18:27:42,55,Wednesday,Long
3897,Airport,109,Assigned,Trip Completed,2016-07-13 22:00:50,22:00,2016-07-13 22:37:59,37,Wednesday,Medium
4601,City,109,Assigned,Trip Completed,2016-07-14 10:13:30,10:13,2016-07-14 10:52:16,38,Thursday,Medium
4621,Airport,109,Assigned,Trip Completed,2016-07-14 11:02:21,11:02,2016-07-14 11:46:14,43,Thursday,Medium
5061,City,109,Assigned,Trip Completed,2016-07-14 19:29:16,19:29,2016-07-14 20:13:18,44,Thursday,Medium
5359,City,109,Assigned,Trip Completed,2016-07-14 23:21:57,23:21,2016-07-15 00:24:00,62,Thursday,Long
6179,Airport,109,Assigned,Trip Completed,2016-07-15 16:53:17,16:53,2016-07-15 18:08:57,75,Friday,Long
469,Airport,110,Assigned,Trip Completed,2016-07-11 09:24:00,9:24,2016-07-11 10:04:00,39,Monday,Medium
914,City,110,Assigned,Trip Completed,2016-07-11 18:17:00,18:17,2016-07-11 18:58:00,40,Monday,Medium
1386,Airport,110,Assigned,Trip Completed,2016-07-12 01:30:00,1:30,2016-07-12 02:42:00,72,Tuesday,Long
1935,City,110,Assigned,Trip Completed,2016-07-12 11:16:00,11:16,2016-07-12 12:17:00,60,Tuesday,Long
3243,Airport,110,Assigned,Trip Completed,2016-07-13 10:03:58,10:03,2016-07-13 10:46:44,42,Wednesday,Medium
3449,City,110,Assigned,Trip Completed,2016-07-13 16:52:29,16:52,2016-07-13 17:21:31,29,Wednesday,Medium
4500,City,110,Assigned,Trip Completed,2016-07-14 09:04:43,9:04,2016-07-14 10:09:11,64,Thursday,Long
5328,Airport,110,Assigned,Trip Completed,2016-07-14 22:10:37,22:10,2016-07-14 22:51:25,40,Thursday,Medium
5576,City,110,Assigned,Trip Completed,2016-07-15 05:53:20,5:53,2016-07-15 06:25:29,32,Friday,Medium
6112,Airport,110,Assigned,Trip Completed,2016-07-15 15:06:46,15:06,2016-07-15 16:12:22,65,Friday,Long
6438,Airport,110,Assigned,Trip Completed,2016-07-15 19:54:08,19:54,2016-07-15 20:36:23,42,Friday,Medium
707,Airport,111,Assigned,Trip Completed,2016-07-11 14:17:00,14:17,2016-07-11 14:55:00,38,Monday,Medium
1136,Airport,111,Assigned,Trip Completed,2016-07-11 20:32:00,20:32,2016-07-11 21:20:00,47,Monday,Long
2961,Airport,111,Assigned,Trip Completed,2016-07-13 06:48:57,6:48,2016-07-13 07:47:08,58,Wednesday,Long
3428,City,111,Assigned,Trip Completed,2016-07-13 15:55:17,15:55,2016-07-13 16:45:19,50,Wednesday,Long
4045,Airport,111,Assigned,Trip Completed,2016-07-14 00:56:22,0:56,2016-07-14 01:22:47,26,Thursday,Medium
5399,City,111,Assigned,Trip Completed,2016-07-15 00:58:19,0:58,2016-07-15 02:16:07,77,Friday,Long
5730,City,111,Assigned,Trip Completed,2016-07-15 07:50:12,7:50,2016-07-15 08:45:09,54,Friday,Long
180,Airport,112,Assigned,Trip Completed,2016-07-11 05:48:00,5:48,2016-07-11 06:28:00,39,Monday,Medium
1694,City,112,Assigned,Trip Completed,2016-07-12 07:54:00,7:54,2016-07-12 08:48:00,53,Tuesday,Long
2294,City,112,Assigned,Trip Completed,2016-07-12 18:47:00,18:47,2016-07-12 19:49:00,62,Tuesday,Long
3630,City,112,Assigned,Trip Completed,2016-07-13 18:59:56,18:59,2016-07-13 19:59:30,59,Wednesday,Long
3978,City,112,Assigned,Trip Completed,2016-07-13 23:18:14,23:18,2016-07-13 23:46:18,28,Wednesday,Medium
4426,City,112,Assigned,Trip Completed,2016-07-14 08:21:49,8:21,2016-07-14 09:08:49,46,Thursday,Long
5115,Airport,112,Assigned,Trip Completed,2016-07-14 20:03:46,20:03,2016-07-14 21:08:12,64,Thursday,Long
5558,Airport,112,Assigned,Trip Completed,2016-07-15 05:32:12,5:32,2016-07-15 06:05:55,33,Friday,Medium
5827,Airport,112,Assigned,Trip Completed,2016-07-15 08:52:58,8:52,2016-07-15 09:29:41,36,Friday,Medium
6063,Airport,112,Assigned,Trip Completed,2016-07-15 13:48:53,13:48,2016-07-15 14:19:12,30,Friday,Medium
6691,Airport,112,Assigned,Trip Completed,2016-07-15 22:47:31,22:47,2016-07-16 00:01:05,73,Friday,Long
170,City,113,Assigned,Trip Completed,2016-07-11 05:45:00,5:45,2016-07-11 06:39:00,53,Monday,Long
1326,Airport,113,Assigned,Trip Completed,2016-07-11 23:06:00,23:06,2016-07-12 00:07:00,60,Monday,Long
1476,City,113,Assigned,Trip Completed,2016-07-12 05:16:00,5:16,2016-07-12 06:04:00,47,Tuesday,Long
2937,Airport,113,Assigned,Trip Completed,2016-07-13 06:27:11,6:27,2016-07-13 07:15:24,48,Wednesday,Long
3973,City,113,Assigned,Trip Completed,2016-07-13 22:58:36,22:58,2016-07-13 23:51:51,53,Wednesday,Long
4644,City,113,Assigned,Trip Completed,2016-07-14 11:47:32,11:47,2016-07-14 12:20:33,33,Thursday,Medium
5086,Airport,113,Assigned,Trip Completed,2016-07-14 19:41:45,19:41,2016-07-14 21:02:52,81,Thursday,Long
6572,Airport,113,Assigned,Trip Completed,2016-07-15 21:11:01,21:11,2016-07-15 22:02:20,51,Friday,Long
6755,Airport,113,Assigned,Trip Completed,2016-07-15 23:57:32,23:57,2016-07-16 01:09:24,71,Friday,Long
1483,City,114,Assigned,Trip Completed,2016-07-12 05:22:00,5:22,2016-07-12 06:22:00,59,Tuesday,Long
1844,City,114,Assigned,Trip Completed,2016-07-12 09:40:00,9:40,2016-07-12 10:11:00,30,Tuesday,Medium
2120,Airport,114,Assigned,Trip Completed,2016-07-12 16:44:00,16:44,2016-07-12 17:33:00,48,Tuesday,Long
2411,City,114,Assigned,Trip Completed,2016-07-12 20:04:00,20:04,2016-07-12 20:40:00,36,Tuesday,Medium
2903,Airport,114,Assigned,Trip Completed,2016-07-13 06:00:19,6:00,2016-07-13 06:40:37,40,Wednesday,Medium
3289,City,114,Assigned,Trip Completed,2016-07-13 11:06:44,11:06,2016-07-13 11:51:09,44,Wednesday,Medium
3859,Airport,114,Assigned,Trip Completed,2016-07-13 21:38:18,21:38,2016-07-13 22:28:35,50,Wednesday,Long
4313,City,114,Assigned,Trip Completed,2016-07-14 06:49:43,6:49,2016-07-14 07:44:15,54,Thursday,Long
5325,City,114,Assigned,Trip Completed,2016-07-14 22:11:41,22:11,2016-07-14 23:12:36,60,Thursday,Long
5906,City,114,Assigned,Trip Completed,2016-07-15 09:56:43,9:56,2016-07-15 10:29:00,32,Friday,Medium
6049,City,114,Assigned,Trip Completed,2016-07-15 13:27:33,13:27,2016-07-15 14:32:29,64,Friday,Long
664,Airport,115,Assigned,Trip Completed,2016-07-11 12:58:00,12:58,2016-07-11 14:07:00,68,Monday,Long
750,City,115,Assigned,Trip Completed,2016-07-11 15:52:00,15:52,2016-07-11 16:27:00,34,Monday,Medium
1950,City,115,Assigned,Trip Completed,2016-07-12 11:33:00,11:33,2016-07-12 12:04:00,31,Tuesday,Medium
2989,Airport,115,Assigned,Trip Completed,2016-07-13 07:08:16,7:08,2016-07-13 07:42:11,33,Wednesday,Medium
3266,Airport,115,Assigned,Trip Completed,2016-07-13 10:27:47,10:27,2016-07-13 11:19:30,51,Wednesday,Long
4358,Airport,115,Assigned,Trip Completed,2016-07-14 07:25:12,7:25,2016-07-14 08:08:40,43,Thursday,Medium
4720,Airport,115,Assigned,Trip Completed,2016-07-14 13:48:48,13:48,2016-07-14 14:41:09,52,Thursday,Long
5019,City,115,Assigned,Trip Completed,2016-07-14 19:07:33,19:07,2016-07-14 19:59:54,52,Thursday,Long
5925,City,115,Assigned,Trip Completed,2016-07-15 10:08:04,10:08,2016-07-15 10:32:39,24,Friday,Medium
112,Airport,116,Assigned,Trip Completed,2016-07-11 05:01:00,5:01,2016-07-11 06:04:00,63,Monday,Long
213,City,116,Assigned,Trip Completed,2016-07-11 06:15:00,6:15,2016-07-11 06:57:00,42,Monday,Medium
1818,Airport,116,Assigned,Trip Completed,2016-07-12 09:29:00,9:29,2016-07-12 10:38:00,69,Tuesday,Long
2018,Airport,116,Assigned,Trip Completed,2016-07-12 13:39:00,13:39,2016-07-12 14:19:00,40,Tuesday,Medium
3231,Airport,116,Assigned,Trip Completed,2016-07-13 09:57:52,9:57,2016-07-13 10:48:18,50,Wednesday,Long
3378,Airport,116,Assigned,Trip Completed,2016-07-13 14:19:59,14:19,2016-07-13 14:58:52,38,Wednesday,Medium
3896,City,116,Assigned,Trip Completed,2016-07-13 21:55:01,21:55,2016-07-13 22:54:33,59,Wednesday,Long
4828,City,116,Assigned,Trip Completed,2016-07-14 17:26:14,17:26,2016-07-14 17:59:47,33,Thursday,Medium
5944,City,116,Assigned,Trip Completed,2016-07-15 10:23:18,10:23,2016-07-15 11:33:59,70,Friday,Long
6245,Airport,116,Assigned,Trip Completed,2016-07-15 17:58:28,17:58,2016-07-15 18:57:00,58,Friday,Long
3957,City,117,Assigned,Trip Completed,2016-07-13 22:42:16,22:42,2016-07-13 23:43:32,61,Wednesday,Long
4066,Airport,117,Assigned,Trip Completed,2016-07-14 01:56:01,1:56,2016-07-14 03:07:14,71,Thursday,Long
4691,City,117,Assigned,Trip Completed,2016-07-14 13:01:57,13:01,2016-07-14 13:54:26,52,Thursday,Long
6153,Airport,117,Assigned,Trip Completed,2016-07-15 16:23:13,16:23,2016-07-15 17:33:03,69,Friday,Long
260,City,118,Assigned,Trip Completed,2016-07-11 06:45:00,6:45,2016-07-11 07:54:00,69,Monday,Long
1077,Airport,118,Assigned,Trip Completed,2016-07-11 19:55:00,19:55,2016-07-11 20:44:00,49,Monday,Long
1316,City,118,Assigned,Trip Completed,2016-07-11 22:54:00,22:54,2016-07-11 23:45:00,50,Monday,Long
1754,City,118,Assigned,Trip Completed,2016-07-12 08:42:00,8:42,2016-07-12 09:39:00,56,Tuesday,Long
2086,City,118,Assigned,Trip Completed,2016-07-12 15:44:00,15:44,2016-07-12 16:30:00,46,Tuesday,Long
3044,Airport,118,Assigned,Trip Completed,2016-07-13 07:38:41,7:38,2016-07-13 08:19:23,40,Wednesday,Medium
3295,City,118,Assigned,Trip Completed,2016-07-13 11:32:01,11:32,2016-07-13 12:15:03,43,Wednesday,Medium
3347,Airport,118,Assigned,Trip Completed,2016-07-13 12:58:15,12:58,2016-07-13 13:54:49,56,Wednesday,Long
3801,Airport,118,Assigned,Trip Completed,2016-07-13 20:59:37,20:59,2016-07-13 21:37:51,38,Wednesday,Medium
4249,City,118,Assigned,Trip Completed,2016-07-14 06:03:18,6:03,2016-07-14 06:57:26,54,Thursday,Long
5096,Airport,118,Assigned,Trip Completed,2016-07-14 19:52:09,19:52,2016-07-14 20:49:12,57,Thursday,Long
5892,City,118,Assigned,Trip Completed,2016-07-15 09:48:14,9:48,2016-07-15 10:46:16,58,Friday,Long
6281,Airport,118,Assigned,Trip Completed,2016-07-15 18:16:59,18:16,2016-07-15 19:23:29,66,Friday,Long
6497,City,118,Assigned,Trip Completed,2016-07-15 20:29:43,20:29,2016-07-15 21:15:32,45,Friday,Medium
13,City,119,Assigned,Trip Completed,2016-07-11 01:08:00,1:08,2016-07-11 01:58:00,49,Monday,Long
1907,City,119,Assigned,Trip Completed,2016-07-12 10:36:00,10:36,2016-07-12 11:53:00,76,Tuesday,Long
3074,City,119,Assigned,Trip Completed,2016-07-13 08:03:34,8:03,2016-07-13 09:11:31,67,Wednesday,Long
3441,City,119,Assigned,Trip Completed,2016-07-13 16:27:50,16:27,2016-07-13 17:43:04,75,Wednesday,Long
3651,City,119,Assigned,Trip Completed,2016-07-13 19:13:47,19:13,2016-07-13 20:21:51,68,Wednesday,Long
4093,City,119,Assigned,Trip Completed,2016-07-14 03:06:29,3:06,2016-07-14 04:03:44,57,Thursday,Long
4339,City,119,Assigned,Trip Completed,2016-07-14 07:13:49,7:13,2016-07-14 07:50:21,36,Thursday,Medium
4753,City,119,Assigned,Trip Completed,2016-07-14 15:18:12,15:18,2016-07-14 16:23:40,65,Thursday,Long
5933,City,119,Assigned,Trip Completed,2016-07-15 10:12:18,10:12,2016-07-15 11:01:40,49,Friday,Long
1184,City,120,Assigned,Trip Completed,2016-07-11 21:01:00,21:01,2016-07-11 22:11:00,69,Monday,Long
1402,Airport,120,Assigned,Trip Completed,2016-07-12 02:48:00,2:48,2016-07-12 03:48:00,59,Tuesday,Long
1597,City,120,Assigned,Trip Completed,2016-07-12 06:40:00,6:40,2016-07-12 07:42:00,61,Tuesday,Long
2702,City,120,Assigned,Trip Completed,2016-07-13 01:12:24,1:12,2016-07-13 02:20:13,67,Wednesday,Long
2996,City,120,Assigned,Trip Completed,2016-07-13 07:13:58,7:13,2016-07-13 08:10:12,56,Wednesday,Long
4857,Airport,120,Assigned,Trip Completed,2016-07-14 17:34:19,17:34,2016-07-14 18:25:16,50,Thursday,Long
6661,City,120,Assigned,Trip Completed,2016-07-15 22:20:23,22:20,2016-07-15 23:21:03,60,Friday,Long
134,Airport,121,Assigned,Trip Completed,2016-07-11 05:13:00,5:13,2016-07-11 06:14:00,60,Monday,Long
598,City,121,Assigned,Trip Completed,2016-07-11 11:36:00,11:36,2016-07-11 12:17:00,41,Monday,Medium
726,Airport,121,Assigned,Trip Completed,2016-07-11 15:00:00,15:00,2016-07-11 16:03:00,62,Monday,Long
832,Airport,121,Assigned,Trip Completed,2016-07-11 17:38:00,17:38,2016-07-11 18:16:00,37,Monday,Medium
2065,City,121,Assigned,Trip Completed,2016-07-12 15:06:00,15:06,2016-07-12 16:10:00,63,Tuesday,Long
2701,Airport,121,Assigned,Trip Completed,2016-07-13 01:04:42,1:04,2016-07-13 01:52:45,48,Wednesday,Long
3429,City,121,Assigned,Trip Completed,2016-07-13 15:59:29,15:59,2016-07-13 16:58:03,58,Wednesday,Long
3645,City,121,Assigned,Trip Completed,2016-07-13 19:07:39,19:07,2016-07-13 20:00:18,52,Wednesday,Long
4958,City,121,Assigned,Trip Completed,2016-07-14 18:36:12,18:36,2016-07-14 19:46:51,70,Thursday,Long
5474,City,121,Assigned,Trip Completed,2016-07-15 04:45:24,4:45,2016-07-15 05:52:14,66,Friday,Long
6088,City,121,Assigned,Trip Completed,2016-07-15 14:29:35,14:29,2016-07-15 15:24:34,54,Friday,Long
6714,Airport,121,Assigned,Trip Completed,2016-07-15 23:12:34,23:12,2016-07-16 00:04:20,51,Friday,Long
1024,Airport,122,Assigned,Trip Completed,2016-07-11 19:20:00,19:20,2016-07-11 20:20:00,59,Monday,Long
1452,City,122,Assigned,Trip Completed,2016-07-12 04:52:00,4:52,2016-07-12 05:41:00,49,Tuesday,Long
2507,City,122,Assigned,Trip Completed,2016-07-12 21:05:00,21:05,2016-07-12 21:30:00,25,Tuesday,Medium
3052,Airport,122,Assigned,Trip Completed,2016-07-13 07:43:26,7:43,2016-07-13 08:53:01,69,Wednesday,Long
4702,Airport,122,Assigned,Trip Completed,2016-07-14 13:13:14,13:13,2016-07-14 13:43:14,30,Thursday,Medium
4830,Airport,122,Assigned,Trip Completed,2016-07-14 17:23:33,17:23,2016-07-14 18:36:07,72,Thursday,Long
5920,Airport,122,Assigned,Trip Completed,2016-07-15 10:06:21,10:06,2016-07-15 10:41:40,35,Friday,Medium
533,Airport,123,Assigned,Trip Completed,2016-07-11 09:55:00,9:55,2016-07-11 10:58:00,62,Monday,Long
1368,City,123,Assigned,Trip Completed,2016-07-12 00:07:00,0:07,2016-07-12 00:50:00,42,Tuesday,Medium
2499,Airport,123,Assigned,Trip Completed,2016-07-12 20:55:00,20:55,2016-07-12 22:03:00,67,Tuesday,Long
2962,City,123,Assigned,Trip Completed,2016-07-13 06:47:53,6:47,2016-07-13 07:58:34,70,Wednesday,Long
3617,Airport,123,Assigned,Trip Completed,2016-07-13 18:55:13,18:55,2016-07-13 20:07:29,72,Wednesday,Long
5370,City,123,Assigned,Trip Completed,2016-07-14 23:43:29,23:43,2016-07-15 00:33:38,50,Thursday,Long
47,City,124,Assigned,Trip Completed,2016-07-11 03:22:00,3:22,2016-07-11 04:35:00,72,Monday,Long
270,City,124,Assigned,Trip Completed,2016-07-11 06:54:00,6:54,2016-07-11 07:50:00,56,Monday,Long
1007,City,124,Assigned,Trip Completed,2016-07-11 19:14:00,19:14,2016-07-11 19:46:00,31,Monday,Medium
2372,City,124,Assigned,Trip Completed,2016-07-12 19:35:00,19:35,2016-07-12 20:13:00,38,Tuesday,Medium
3584,Airport,124,Assigned,Trip Completed,2016-07-13 18:29:45,18:29,2016-07-13 19:37:39,67,Wednesday,Long
4645,Airport,124,Assigned,Trip Completed,2016-07-14 11:45:40,11:45,2016-07-14 12:52:26,66,Thursday,Long
5219,City,124,Assigned,Trip Completed,2016-07-14 21:00:35,21:00,2016-07-14 22:05:19,64,Thursday,Long
5559,Airport,124,Assigned,Trip Completed,2016-07-15 05:39:41,5:39,2016-07-15 06:52:07,72,Friday,Long
631,Airport,125,Assigned,Trip Completed,2016-07-11 12:19:00,12:19,2016-07-11 13:28:00,69,Monday,Long
